student_id,first_name,last_name,age,major,graduation_year
6486,FirstName6486,LastName6486,19,Major5,2022
6487,FirstName6487,LastName6487,20,Major2,2025
6488,FirstName6488,LastName6488,18,Major1,2024
6489,FirstName6489,LastName6489,20,Major5,2022
6490,FirstName6490,LastName6490,22,Major4,2024
6491,FirstName6491,LastName6491,26,Major5,2024
6492,FirstName6492,LastName6492,20,Major2,2024
6493,FirstName6493,LastName6493,21,Major4,2023
6494,FirstName6494,LastName6494,20,Major5,2023
6495,FirstName6495,LastName6495,28,Major2,2023
6496,FirstName6496,LastName6496,23,Major2,2025
6497,FirstName6497,LastName6497,24,Major3,2023
6498,FirstName6498,LastName6498,26,Major3,2024
6499,FirstName6499,LastName6499,19,Major4,2023
6500,FirstName6500,LastName6500,27,Major2,2023
6501,FirstName6501,LastName6501,21,Major1,2022
6502,FirstName6502,LastName6502,19,Major2,2025
6503,FirstName6503,LastName6503,25,Major4,2022
6504,FirstName6504,LastName6504,20,Major2,2022
6505,FirstName6505,LastName6505,27,Major1,2023
6506,FirstName6506,LastName6506,22,Major5,2025
6507,FirstName6507,LastName6507,21,Major5,2025
6508,FirstName6508,LastName6508,24,Major3,2023
6509,FirstName6509,LastName6509,22,Major5,2022
6510,FirstName6510,LastName6510,26,Major5,2023
6511,FirstName6511,LastName6511,27,Major2,2023
6512,FirstName6512,LastName6512,25,Major2,2022
6513,FirstName6513,LastName6513,24,Major4,2022
6514,FirstName6514,LastName6514,25,Major4,2023
6515,FirstName6515,LastName6515,27,Major2,2023
6516,FirstName6516,LastName6516,20,Major5,2025
6517,FirstName6517,LastName6517,23,Major5,2023
6518,FirstName6518,LastName6518,22,Major3,2022
6519,FirstName6519,LastName6519,26,Major1,2024
6520,FirstName6520,LastName6520,26,Major1,2023
6521,FirstName6521,LastName6521,20,Major1,2024
6522,FirstName6522,LastName6522,18,Major2,2022
6523,FirstName6523,LastName6523,23,Major2,2022
6524,FirstName6524,LastName6524,25,Major5,2025
6525,FirstName6525,LastName6525,26,Major2,2022
6526,FirstName6526,LastName6526,26,Major4,2024
6527,FirstName6527,LastName6527,23,Major2,2022
6528,FirstName6528,LastName6528,19,Major4,2023
6529,FirstName6529,LastName6529,21,Major5,2022
6530,FirstName6530,LastName6530,26,Major2,2023
6531,FirstName6531,LastName6531,19,Major1,2023
6532,FirstName6532,LastName6532,25,Major1,2023
6533,FirstName6533,LastName6533,21,Major5,2025
6534,FirstName6534,LastName6534,24,Major4,2022
6535,FirstName6535,LastName6535,27,Major4,2025
6536,FirstName6536,LastName6536,25,Major3,2023
6537,FirstName6537,LastName6537,28,Major2,2024
6538,FirstName6538,LastName6538,26,Major3,2023
6539,FirstName6539,LastName6539,21,Major2,2024
6540,FirstName6540,LastName6540,28,Major1,2024
6541,FirstName6541,LastName6541,27,Major3,2024
6542,FirstName6542,LastName6542,20,Major4,2025
6543,FirstName6543,LastName6543,21,Major4,2022
6544,FirstName6544,LastName6544,18,Major5,2024
6545,FirstName6545,LastName6545,26,Major4,2024
6546,FirstName6546,LastName6546,22,Major3,2022
6547,FirstName6547,LastName6547,19,Major2,2023
6548,FirstName6548,LastName6548,25,Major3,2025
6549,FirstName6549,LastName6549,24,Major1,2024
6550,FirstName6550,LastName6550,23,Major4,2023
6551,FirstName6551,LastName6551,19,Major4,2025
6552,FirstName6552,LastName6552,24,Major1,2025
6553,FirstName6553,LastName6553,24,Major5,2023
6554,FirstName6554,LastName6554,28,Major2,2024
6555,FirstName6555,LastName6555,23,Major3,2025
6556,FirstName6556,LastName6556,23,Major1,2025
6557,FirstName6557,LastName6557,27,Major2,2024
6558,FirstName6558,LastName6558,20,Major2,2025
6559,FirstName6559,LastName6559,24,Major3,2023
6560,FirstName6560,LastName6560,28,Major1,2024
6561,FirstName6561,LastName6561,26,Major5,2023
6562,FirstName6562,LastName6562,26,Major1,2025
6563,FirstName6563,LastName6563,25,Major2,2024
6564,FirstName6564,LastName6564,21,Major3,2023
6565,FirstName6565,LastName6565,26,Major4,2022
6566,FirstName6566,LastName6566,27,Major5,2025
6567,FirstName6567,LastName6567,26,Major1,2025
6568,FirstName6568,LastName6568,24,Major1,2025
6569,FirstName6569,LastName6569,18,Major2,2025
6570,FirstName6570,LastName6570,19,Major1,2022
6571,FirstName6571,LastName6571,23,Major1,2025
6572,FirstName6572,LastName6572,20,Major1,2023
6573,FirstName6573,LastName6573,22,Major5,2022
6574,FirstName6574,LastName6574,21,Major5,2025
6575,FirstName6575,LastName6575,23,Major4,2022
6576,FirstName6576,LastName6576,20,Major5,2025
6577,FirstName6577,LastName6577,25,Major5,2023
6578,FirstName6578,LastName6578,24,Major4,2024
6579,FirstName6579,LastName6579,19,Major2,2025
6580,FirstName6580,LastName6580,24,Major5,2023
6581,FirstName6581,LastName6581,25,Major1,2023
6582,FirstName6582,LastName6582,19,Major5,2022
6583,FirstName6583,LastName6583,23,Major5,2022
6584,FirstName6584,LastName6584,23,Major3,2025
6585,FirstName6585,LastName6585,22,Major3,2025
6586,FirstName6586,LastName6586,20,Major4,2022
6587,FirstName6587,LastName6587,20,Major5,2024
6588,FirstName6588,LastName6588,24,Major5,2022
6589,FirstName6589,LastName6589,25,Major2,2023
6590,FirstName6590,LastName6590,22,Major2,2025
6591,FirstName6591,LastName6591,24,Major2,2025
6592,FirstName6592,LastName6592,24,Major1,2022
6593,FirstName6593,LastName6593,25,Major2,2024
6594,FirstName6594,LastName6594,19,Major3,2023
6595,FirstName6595,LastName6595,26,Major4,2025
6596,FirstName6596,LastName6596,25,Major5,2025
6597,FirstName6597,LastName6597,23,Major2,2025
6598,FirstName6598,LastName6598,24,Major2,2024
6599,FirstName6599,LastName6599,25,Major3,2022
6600,FirstName6600,LastName6600,19,Major2,2023
6601,FirstName6601,LastName6601,25,Major2,2024
6602,FirstName6602,LastName6602,19,Major4,2022
6603,FirstName6603,LastName6603,22,Major4,2024
6604,FirstName6604,LastName6604,21,Major1,2022
6605,FirstName6605,LastName6605,28,Major3,2024
6606,FirstName6606,LastName6606,26,Major5,2022
6607,FirstName6607,LastName6607,26,Major5,2024
6608,FirstName6608,LastName6608,24,Major1,2025
6609,FirstName6609,LastName6609,19,Major5,2022
6610,FirstName6610,LastName6610,20,Major3,2022
6611,FirstName6611,LastName6611,26,Major4,2023
6612,FirstName6612,LastName6612,22,Major1,2022
6613,FirstName6613,LastName6613,19,Major3,2025
6614,FirstName6614,LastName6614,25,Major1,2023
6615,FirstName6615,LastName6615,20,Major1,2022
6616,FirstName6616,LastName6616,25,Major3,2025
6617,FirstName6617,LastName6617,25,Major4,2023
6618,FirstName6618,LastName6618,20,Major4,2025
6619,FirstName6619,LastName6619,18,Major4,2024
6620,FirstName6620,LastName6620,19,Major4,2025
6621,FirstName6621,LastName6621,19,Major1,2022
6622,FirstName6622,LastName6622,25,Major4,2024
6623,FirstName6623,LastName6623,25,Major4,2025
6624,FirstName6624,LastName6624,27,Major1,2025
6625,FirstName6625,LastName6625,28,Major2,2023
6626,FirstName6626,LastName6626,19,Major2,2023
6627,FirstName6627,LastName6627,21,Major5,2024
6628,FirstName6628,LastName6628,27,Major2,2025
6629,FirstName6629,LastName6629,25,Major4,2022
6630,FirstName6630,LastName6630,21,Major3,2025
6631,FirstName6631,LastName6631,22,Major4,2023
6632,FirstName6632,LastName6632,20,Major2,2022
6633,FirstName6633,LastName6633,28,Major5,2025
6634,FirstName6634,LastName6634,22,Major2,2023
6635,FirstName6635,LastName6635,27,Major3,2025
6636,FirstName6636,LastName6636,21,Major3,2025
6637,FirstName6637,LastName6637,25,Major4,2025
6638,FirstName6638,LastName6638,18,Major1,2024
6639,FirstName6639,LastName6639,23,Major5,2025
6640,FirstName6640,LastName6640,19,Major3,2025
6641,FirstName6641,LastName6641,24,Major2,2023
6642,FirstName6642,LastName6642,20,Major4,2023
6643,FirstName6643,LastName6643,20,Major5,2023
6644,FirstName6644,LastName6644,26,Major5,2025
6645,FirstName6645,LastName6645,20,Major2,2024
6646,FirstName6646,LastName6646,21,Major4,2022
6647,FirstName6647,LastName6647,22,Major1,2022
6648,FirstName6648,LastName6648,21,Major2,2023
6649,FirstName6649,LastName6649,26,Major1,2025
6650,FirstName6650,LastName6650,23,Major4,2024
6651,FirstName6651,LastName6651,26,Major4,2025
6652,FirstName6652,LastName6652,24,Major2,2023
6653,FirstName6653,LastName6653,19,Major3,2022
6654,FirstName6654,LastName6654,25,Major2,2024
6655,FirstName6655,LastName6655,27,Major5,2025
6656,FirstName6656,LastName6656,25,Major5,2023
6657,FirstName6657,LastName6657,24,Major3,2025
6658,FirstName6658,LastName6658,24,Major4,2023
6659,FirstName6659,LastName6659,25,Major3,2024
6660,FirstName6660,LastName6660,21,Major5,2024
6661,FirstName6661,LastName6661,22,Major2,2025
6662,FirstName6662,LastName6662,25,Major1,2022
6663,FirstName6663,LastName6663,27,Major3,2025
6664,FirstName6664,LastName6664,24,Major3,2024
6665,FirstName6665,LastName6665,27,Major2,2025
6666,FirstName6666,LastName6666,23,Major5,2023
6667,FirstName6667,LastName6667,28,Major4,2023
6668,FirstName6668,LastName6668,27,Major3,2023
6669,FirstName6669,LastName6669,24,Major5,2022
6670,FirstName6670,LastName6670,23,Major2,2025
6671,FirstName6671,LastName6671,22,Major3,2024
6672,FirstName6672,LastName6672,22,Major1,2022
6673,FirstName6673,LastName6673,27,Major5,2022
6674,FirstName6674,LastName6674,23,Major2,2023
6675,FirstName6675,LastName6675,22,Major5,2024
6676,FirstName6676,LastName6676,27,Major4,2025
6677,FirstName6677,LastName6677,26,Major5,2023
6678,FirstName6678,LastName6678,22,Major4,2024
6679,FirstName6679,LastName6679,27,Major4,2025
6680,FirstName6680,LastName6680,27,Major1,2025
6681,FirstName6681,LastName6681,24,Major3,2025
6682,FirstName6682,LastName6682,27,Major5,2022
6683,FirstName6683,LastName6683,21,Major3,2024
6684,FirstName6684,LastName6684,19,Major5,2023
6685,FirstName6685,LastName6685,26,Major5,2023
6686,FirstName6686,LastName6686,25,Major4,2025
6687,FirstName6687,LastName6687,22,Major4,2024
6688,FirstName6688,LastName6688,26,Major1,2025
6689,FirstName6689,LastName6689,20,Major2,2024
6690,FirstName6690,LastName6690,24,Major5,2024
6691,FirstName6691,LastName6691,25,Major4,2025
6692,FirstName6692,LastName6692,27,Major4,2025
6693,FirstName6693,LastName6693,23,Major3,2022
6694,FirstName6694,LastName6694,23,Major4,2022
6695,FirstName6695,LastName6695,19,Major3,2024
6696,FirstName6696,LastName6696,18,Major2,2025
6697,FirstName6697,LastName6697,23,Major4,2024
6698,FirstName6698,LastName6698,23,Major2,2023
6699,FirstName6699,LastName6699,23,Major3,2025
6700,FirstName6700,LastName6700,20,Major2,2025
6701,FirstName6701,LastName6701,25,Major5,2025
6702,FirstName6702,LastName6702,19,Major3,2025
6703,FirstName6703,LastName6703,20,Major3,2025
6704,FirstName6704,LastName6704,27,Major5,2024
6705,FirstName6705,LastName6705,22,Major1,2023
6706,FirstName6706,LastName6706,21,Major3,2024
6707,FirstName6707,LastName6707,18,Major5,2025
6708,FirstName6708,LastName6708,19,Major2,2022
6709,FirstName6709,LastName6709,20,Major5,2024
6710,FirstName6710,LastName6710,25,Major2,2025
6711,FirstName6711,LastName6711,26,Major5,2023
6712,FirstName6712,LastName6712,23,Major1,2022
6713,FirstName6713,LastName6713,25,Major4,2025
6714,FirstName6714,LastName6714,24,Major3,2025
6715,FirstName6715,LastName6715,21,Major2,2025
6716,FirstName6716,LastName6716,27,Major2,2023
6717,FirstName6717,LastName6717,22,Major5,2022
6718,FirstName6718,LastName6718,26,Major4,2025
6719,FirstName6719,LastName6719,20,Major3,2024
6720,FirstName6720,LastName6720,20,Major5,2025
6721,FirstName6721,LastName6721,20,Major4,2024
6722,FirstName6722,LastName6722,25,Major1,2022
6723,FirstName6723,LastName6723,20,Major5,2024
6724,FirstName6724,LastName6724,26,Major5,2022
6725,FirstName6725,LastName6725,25,Major2,2022
6726,FirstName6726,LastName6726,19,Major1,2023
6727,FirstName6727,LastName6727,23,Major3,2023
6728,FirstName6728,LastName6728,19,Major1,2023
6729,FirstName6729,LastName6729,25,Major2,2022
6730,FirstName6730,LastName6730,18,Major3,2024
6731,FirstName6731,LastName6731,19,Major1,2024
6732,FirstName6732,LastName6732,25,Major4,2023
6733,FirstName6733,LastName6733,22,Major1,2023
6734,FirstName6734,LastName6734,23,Major2,2023
6735,FirstName6735,LastName6735,25,Major2,2024
6736,FirstName6736,LastName6736,22,Major5,2023
6737,FirstName6737,LastName6737,27,Major3,2023
6738,FirstName6738,LastName6738,26,Major1,2023
6739,FirstName6739,LastName6739,22,Major3,2023
6740,FirstName6740,LastName6740,21,Major2,2025
6741,FirstName6741,LastName6741,25,Major5,2025
6742,FirstName6742,LastName6742,23,Major1,2023
6743,FirstName6743,LastName6743,27,Major3,2025
6744,FirstName6744,LastName6744,25,Major5,2024
6745,FirstName6745,LastName6745,28,Major2,2022
6746,FirstName6746,LastName6746,28,Major4,2022
6747,FirstName6747,LastName6747,22,Major5,2025
6748,FirstName6748,LastName6748,20,Major2,2025
6749,FirstName6749,LastName6749,19,Major1,2022
6750,FirstName6750,LastName6750,24,Major2,2022
6751,FirstName6751,LastName6751,24,Major4,2024
6752,FirstName6752,LastName6752,22,Major5,2023
6753,FirstName6753,LastName6753,25,Major5,2025
6754,FirstName6754,LastName6754,26,Major3,2022
6755,FirstName6755,LastName6755,27,Major3,2022
6756,FirstName6756,LastName6756,26,Major3,2023
6757,FirstName6757,LastName6757,26,Major1,2024
6758,FirstName6758,LastName6758,25,Major1,2023
6759,FirstName6759,LastName6759,27,Major2,2023
6760,FirstName6760,LastName6760,19,Major4,2024
6761,FirstName6761,LastName6761,22,Major1,2023
6762,FirstName6762,LastName6762,28,Major1,2022
6763,FirstName6763,LastName6763,23,Major2,2025
6764,FirstName6764,LastName6764,28,Major5,2024
6765,FirstName6765,LastName6765,26,Major1,2024
6766,FirstName6766,LastName6766,21,Major2,2024
6767,FirstName6767,LastName6767,26,Major3,2024
6768,FirstName6768,LastName6768,19,Major4,2025
6769,FirstName6769,LastName6769,18,Major4,2024
6770,FirstName6770,LastName6770,18,Major2,2025
6771,FirstName6771,LastName6771,21,Major2,2022
6772,FirstName6772,LastName6772,25,Major4,2025
6773,FirstName6773,LastName6773,18,Major3,2024
6774,FirstName6774,LastName6774,27,Major2,2023
6775,FirstName6775,LastName6775,24,Major4,2023
6776,FirstName6776,LastName6776,23,Major5,2024
6777,FirstName6777,LastName6777,18,Major1,2023
6778,FirstName6778,LastName6778,24,Major5,2025
6779,FirstName6779,LastName6779,22,Major2,2024
6780,FirstName6780,LastName6780,22,Major4,2025
6781,FirstName6781,LastName6781,26,Major3,2022
6782,FirstName6782,LastName6782,23,Major4,2025
6783,FirstName6783,LastName6783,25,Major4,2023
6784,FirstName6784,LastName6784,21,Major3,2025
6785,FirstName6785,LastName6785,26,Major2,2023
6786,FirstName6786,LastName6786,26,Major1,2025
6787,FirstName6787,LastName6787,19,Major5,2022
6788,FirstName6788,LastName6788,19,Major1,2023
6789,FirstName6789,LastName6789,19,Major3,2023
6790,FirstName6790,LastName6790,28,Major5,2024
6791,FirstName6791,LastName6791,24,Major5,2022
6792,FirstName6792,LastName6792,21,Major2,2024
6793,FirstName6793,LastName6793,25,Major3,2022
6794,FirstName6794,LastName6794,25,Major3,2024
6795,FirstName6795,LastName6795,27,Major1,2022
6796,FirstName6796,LastName6796,25,Major2,2025
6797,FirstName6797,LastName6797,22,Major1,2022
6798,FirstName6798,LastName6798,28,Major1,2024
6799,FirstName6799,LastName6799,25,Major4,2022
6800,FirstName6800,LastName6800,20,Major1,2024
6801,FirstName6801,LastName6801,25,Major5,2023
6802,FirstName6802,LastName6802,19,Major3,2023
6803,FirstName6803,LastName6803,25,Major5,2024
6804,FirstName6804,LastName6804,20,Major1,2024
6805,FirstName6805,LastName6805,28,Major1,2022
6806,FirstName6806,LastName6806,18,Major3,2022
6807,FirstName6807,LastName6807,25,Major1,2025
6808,FirstName6808,LastName6808,22,Major2,2025
6809,FirstName6809,LastName6809,21,Major3,2023
6810,FirstName6810,LastName6810,26,Major3,2023
6811,FirstName6811,LastName6811,24,Major3,2022
6812,FirstName6812,LastName6812,26,Major5,2025
6813,FirstName6813,LastName6813,28,Major1,2022
6814,FirstName6814,LastName6814,28,Major1,2025
6815,FirstName6815,LastName6815,21,Major4,2024
6816,FirstName6816,LastName6816,26,Major2,2023
6817,FirstName6817,LastName6817,27,Major2,2024
6818,FirstName6818,LastName6818,20,Major1,2025
6819,FirstName6819,LastName6819,25,Major2,2025
6820,FirstName6820,LastName6820,24,Major3,2025
6821,FirstName6821,LastName6821,19,Major5,2022
6822,FirstName6822,LastName6822,25,Major2,2023
6823,FirstName6823,LastName6823,23,Major3,2022
6824,FirstName6824,LastName6824,23,Major1,2024
6825,FirstName6825,LastName6825,24,Major3,2023
6826,FirstName6826,LastName6826,23,Major3,2025
6827,FirstName6827,LastName6827,19,Major4,2023
6828,FirstName6828,LastName6828,22,Major2,2022
6829,FirstName6829,LastName6829,20,Major1,2023
6830,FirstName6830,LastName6830,22,Major2,2024
6831,FirstName6831,LastName6831,21,Major4,2022
6832,FirstName6832,LastName6832,25,Major1,2022
6833,FirstName6833,LastName6833,26,Major2,2023
6834,FirstName6834,LastName6834,20,Major3,2022
6835,FirstName6835,LastName6835,23,Major4,2023
6836,FirstName6836,LastName6836,22,Major1,2023
6837,FirstName6837,LastName6837,21,Major3,2023
6838,FirstName6838,LastName6838,25,Major1,2025
6839,FirstName6839,LastName6839,22,Major3,2025
6840,FirstName6840,LastName6840,20,Major3,2025
6841,FirstName6841,LastName6841,22,Major5,2024
6842,FirstName6842,LastName6842,25,Major4,2025
6843,FirstName6843,LastName6843,26,Major4,2025
6844,FirstName6844,LastName6844,27,Major3,2023
6845,FirstName6845,LastName6845,25,Major3,2022
6846,FirstName6846,LastName6846,25,Major5,2023
6847,FirstName6847,LastName6847,24,Major2,2025
6848,FirstName6848,LastName6848,19,Major5,2022
6849,FirstName6849,LastName6849,26,Major4,2025
6850,FirstName6850,LastName6850,26,Major2,2024
6851,FirstName6851,LastName6851,22,Major1,2024
6852,FirstName6852,LastName6852,26,Major5,2024
6853,FirstName6853,LastName6853,24,Major3,2025
6854,FirstName6854,LastName6854,25,Major4,2024
6855,FirstName6855,LastName6855,23,Major2,2025
6856,FirstName6856,LastName6856,24,Major1,2022
6857,FirstName6857,LastName6857,23,Major5,2024
6858,FirstName6858,LastName6858,23,Major4,2023
6859,FirstName6859,LastName6859,22,Major1,2022
6860,FirstName6860,LastName6860,22,Major3,2025
6861,FirstName6861,LastName6861,19,Major2,2023
6862,FirstName6862,LastName6862,19,Major1,2022
6863,FirstName6863,LastName6863,18,Major1,2023
6864,FirstName6864,LastName6864,20,Major2,2025
6865,FirstName6865,LastName6865,22,Major2,2023
6866,FirstName6866,LastName6866,27,Major4,2023
6867,FirstName6867,LastName6867,25,Major2,2025
6868,FirstName6868,LastName6868,21,Major5,2024
6869,FirstName6869,LastName6869,20,Major1,2022
6870,FirstName6870,LastName6870,26,Major4,2023
6871,FirstName6871,LastName6871,19,Major1,2025
6872,FirstName6872,LastName6872,23,Major4,2025
6873,FirstName6873,LastName6873,27,Major1,2025
6874,FirstName6874,LastName6874,19,Major4,2022
6875,FirstName6875,LastName6875,26,Major3,2025
6876,FirstName6876,LastName6876,26,Major4,2025
6877,FirstName6877,LastName6877,26,Major2,2024
6878,FirstName6878,LastName6878,22,Major2,2023
6879,FirstName6879,LastName6879,22,Major2,2023
6880,FirstName6880,LastName6880,23,Major4,2024
6881,FirstName6881,LastName6881,22,Major5,2024
6882,FirstName6882,LastName6882,23,Major2,2023
6883,FirstName6883,LastName6883,24,Major1,2025
6884,FirstName6884,LastName6884,20,Major1,2025
